chrom	position	cpg_set	tissue	state_raw	state_group	input_set
chr7	27186554	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr7	27208590	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr7	27225897	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr7	28714297	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	31014714	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr7	31146260	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	33147137	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr7	34248938	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	36247779	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	36305628	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	37026165	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr7	37390106	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr7	37734052	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr7	38473480	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	38671643	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr7	41826734	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	43158788	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr7	44123418	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	44669980	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr7	47009026	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	47968639	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	51539514	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr7	51539583	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr7	54765601	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	55502499	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr7	57328785	discordant	Blood_PBMC	9_Het	Hetero- chromatin	ALL
chr7	70181118	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	74021333	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr7	75517941	discordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr7	87540384	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	89748278	discordant	Blood_PBMC	10_TssBiv	Bivalent	ALL
chr7	90335803	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	92238248	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr7	92459517	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr7	94136316	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	94538408	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr7	96463409	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	96642096	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr7	98519363	discordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr7	99058347	discordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr7	99441559	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	100070912	discordant	Blood_PBMC	6_EnhG	Enhancer	ALL
chr7	100242812	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr7	101469146	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr7	101944275	discordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr7	102475694	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	104660700	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr7	105489998	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr7	105690812	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr7	106062067	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	107221259	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr7	107645340	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr7	111031968	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	111370856	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	116511339	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr7	122261623	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	122794551	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	126888942	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr7	127580948	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr7	130049683	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr7	134576049	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr7	138721065	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr7	139433877	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr7	140001589	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	140016122	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	140135299	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr7	141359969	discordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr7	148936039	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr7	150264298	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr7	150419160	discordant	Blood_PBMC	6_EnhG	Enhancer	ALL
chr7	150728263	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr7	150777171	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr7	150779047	discordant	Blood_PBMC	6_EnhG	Enhancer	ALL
chr7	150786646	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr7	151087534	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr7	151368694	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr7	151493647	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr7	155164995	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr7	155436277	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr7	156315663	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	156735656	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr7	157334866	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr7	157374903	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr7	158030585	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	528084	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr8	891513	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr8	1845250	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr8	3974030	discordant	Blood_PBMC	9_Het	Hetero- chromatin	ALL
chr8	6794872	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr8	8244565	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr8	10001523	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	13133706	discordant	Blood_PBMC	12_EnhBiv	Bivalent	ALL
chr8	17519419	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr8	22002294	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr8	23367769	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	23376450	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	25314972	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr8	26893913	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	27346608	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	27459685	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	29204954	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr8	29441416	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	37456645	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	37632038	discordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr8	41203673	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr8	41442188	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr8	41689773	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	42547493	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	47862954	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	48540511	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	48874244	discordant	Blood_PBMC	1_TssA	Active promoter	ALL
chr8	56684606	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr8	56684904	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr8	61807417	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	68416760	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	70063879	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	70288133	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	70566774	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	71043691	discordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr8	72170604	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	77469292	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	79527876	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	82506126	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	83353753	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	86976101	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr8	90084098	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	90425676	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	91764011	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	95580089	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr8	95962463	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr8	97280827	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr8	99955018	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr8	101473916	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	104185501	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	105479500	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr8	106729127	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	117101690	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	124195133	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr8	124195216	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr8	124720897	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr8	125827396	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	126290731	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	126591906	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	130689236	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	131917354	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	133036693	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	134115205	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	134388163	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	134783219	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	139473421	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	141572142	discordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr8	142986649	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr8	143196317	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr8	143437988	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr8	144810034	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr8	144896176	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr8	144896183	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr9	1005271	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	5233806	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	6197849	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr9	7800956	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	13432483	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	14910689	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	15228544	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr9	19155071	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	32525008	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr9	34400396	discordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr9	36666933	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	37001111	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr9	38026091	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	73004959	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr9	73539937	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	78652814	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	91692642	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr9	91924749	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr9	93741912	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	95268902	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	97857620	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr9	100381378	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr9	101079475	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr9	101705378	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr9	104249936	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr9	107381132	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	107508530	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	111324523	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	111665937	discordant	Blood_PBMC	4_Tx	Tran- scription	ALL
chr9	116262381	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr9	118687465	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	121766990	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	124029872	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	124948761	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	125811706	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr9	126150518	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr9	128640458	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	129185673	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr9	131181240	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr9	131181388	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	ALL
chr9	133779382	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr9	134691525	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr9	135990433	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr9	136039706	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr9	136445513	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr9	137030555	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr9	137298339	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr9	137298356	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr9	137561500	discordant	Blood_PBMC	15_Quies	Quiescent	ALL
chr9	139098502	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr9	139565048	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	ALL
chr9	139927493	discordant	Blood_PBMC	1_TssA	Active promoter	ALL
chr9	140106083	discordant	Blood_PBMC	5_TxWk	Tran- scription	ALL
chr9	140116137	discordant	Blood_PBMC	7_Enh	Enhancer	ALL
chr9	140316889	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	ALL
chr1	1003126	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	1041884	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	1234367	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	ALL
chr1	1264265	discordant	Neutrophil_CD15	4_Tx	Tran- scription	ALL
chr1	1609388	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	ALL
chr1	1690811	discordant	Neutrophil_CD15	6_EnhG	Enhancer	ALL
chr1	1690840	discordant	Neutrophil_CD15	6_EnhG	Enhancer	ALL
chr1	2162893	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	2220317	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	2357295	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	2804835	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	2840240	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	2919785	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	2978330	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	2983056	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	3047677	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	3099233	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	3099804	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	3223607	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	3236688	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	3358203	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	4023744	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	5462830	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	6341140	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	6638504	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	7705756	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	8271997	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	8933118	discordant	Neutrophil_CD15	6_EnhG	Enhancer	ALL
chr1	9825023	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	10651344	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	12445337	discordant	Neutrophil_CD15	4_Tx	Tran- scription	ALL
chr1	14085821	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	ALL
chr1	15671522	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	17305262	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	17424524	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	17877451	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	19407878	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	19687988	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	ALL
chr1	19972777	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	20934738	discordant	Neutrophil_CD15	3_TxFlnk	Tran- scription	ALL
chr1	21596298	discordant	Neutrophil_CD15	4_Tx	Tran- scription	ALL
chr1	22210755	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	23907877	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	24235340	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	24435582	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	25358981	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	26010540	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	26109813	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	26332153	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	26436760	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	26925356	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	32041898	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	32172204	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	32219777	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	32264595	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	33070069	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	33648819	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	35220531	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	36042433	discordant	Neutrophil_CD15	1_TssA	Active promoter	ALL
chr1	36474329	discordant	Neutrophil_CD15	4_Tx	Tran- scription	ALL
chr1	36946448	discordant	Neutrophil_CD15	3_TxFlnk	Tran- scription	ALL
chr1	38453895	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	ALL
chr1	38692433	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	40123717	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	40149432	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	41208516	discordant	Neutrophil_CD15	4_Tx	Tran- scription	ALL
chr1	44423424	discordant	Neutrophil_CD15	6_EnhG	Enhancer	ALL
chr1	44730444	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	44876863	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	45770648	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	45908069	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	ALL
chr1	48283684	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	50022440	discordant	Neutrophil_CD15	9_Het	Hetero- chromatin	ALL
chr1	51442318	discordant	Neutrophil_CD15	11_BivFlnk	Bivalent	ALL
chr1	51972309	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	ALL
chr1	51982669	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	53932577	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	56974377	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	59280290	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	59280619	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	61624321	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	62660008	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	65212310	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	69191146	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	78579770	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	87596934	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	91016772	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	91184770	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	91195683	discordant	Neutrophil_CD15	12_EnhBiv	Bivalent	ALL
chr1	93042953	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	107681669	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	109658907	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	109728545	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	112052280	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	113254079	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	114352667	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	115397409	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	117505373	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	147121905	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	150255213	discordant	Neutrophil_CD15	11_BivFlnk	Bivalent	ALL
chr1	150521201	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	150600601	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	150809135	discordant	Neutrophil_CD15	4_Tx	Tran- scription	ALL
chr1	151318799	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	154299826	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	154466403	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	154473912	discordant	Neutrophil_CD15	12_EnhBiv	Bivalent	ALL
chr1	154781063	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	155109378	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	156467188	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	156478534	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	156541157	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	156784869	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	159722028	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	159859638	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	160678957	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	161183762	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	162370870	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	167198727	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	167334850	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	ALL
chr1	167570890	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	167874526	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	169078711	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	172790731	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	172855455	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	173395286	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	ALL
chr1	175506182	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	178091251	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	180246710	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	180914866	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	181098609	discordant	Neutrophil_CD15	7_Enh	Enhancer	ALL
chr1	181285748	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
chr1	183149515	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	ALL
chr1	183574147	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	ALL
chr1	187610355	discordant	Neutrophil_CD15	9_Het	Hetero- chromatin	ALL
chr1	192609332	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	193559038	discordant	Neutrophil_CD15	15_Quies	Quiescent	ALL
chr1	200009927	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	ALL
