chrom	position	beta	pval	mean_young	mean_mid	mean_old	direction	cpg	cpg_beta	cpg_p	direction_scot	concordant
chr20	18034671	-0.5771172037888541	0.0300496275144413	40.90909090909091	5.0	10.714285714285714	hypo	cg04515618	-0.519948475301514	8.156777872965181e-15	hypo	True
chr20	18473888	0.7580661580771928	0.0321001188106261	27.272727272727273	62.5	67.85714285714286	hyper	cg06369879	-0.356743704384249	1.33194535530856e-10	hypo	False
chr20	19233918	-0.8460785067974689	0.0112985010599675	66.66666666666669	66.66666666666667	18.333333333333336	hypo	cg03045011	-1.12520329776925	1.87678315599694e-79	hypo	True
chr20	19999226	-0.8069072221829351	0.0171964816209872	90.9090909090909	70.0	46.42857142857143	hypo	cg10759293	-0.672092647086484	2.88964490007273e-25	hypo	True
chr20	22549253	-0.342858830285656	0.0188872292114023	18.181818181818183	0.0	0.0	hypo	cg06680481	0.597819227665246	1.20187609039075e-15	hyper	False
chr20	23077895	0.7046531248308177	0.0450361749033294	22.727272727272727	36.66666666666667	61.90476190476191	hyper	cg27361471	0.3860936623739	2.66738662434178e-17	hyper	True
chr20	23332469	-0.3972484257790673	0.0456539573312584	27.272727272727273	3.33333333333333	6.428571428571429	hypo	cg09311869	0.319915018401257	1.3974282929030298e-11	hyper	False
chr20	24449136	0.7883214552797952	0.01450865781367	9.090909090909092	31.666666666666668	52.38095238095239	hyper	cg25833890	-0.532094769664007	1.74455830109412e-39	hypo	False
chr20	24812837	-0.7655950126422069	0.0244309807949508	89.0909090909091	36.66666666666667	49.40476190476191	hypo	cg11969176	-0.365136638628259	6.59998638270239e-10	hypo	True
chr20	25128695	-0.6927893182222629	0.0187165189306342	50.0	0.0	14.285714285714286	hypo	cg15069551	-0.433482387320701	5.66872559955749e-18	hypo	True
chr20	25275486	-0.995083255169498	0.0032543733709914	68.18181818181819	30.0	14.285714285714286	hypo	cg24007254	0.306354537217636	1.38398253740342e-12	hyper	False
chr20	25454738	-0.6751101740948859	0.0346375287205286	90.9090909090909	75.0	53.57142857142857	hypo	cg07472370	0.455075443956001	3.98765228498434e-12	hyper	False
chr20	30061044	0.753121178423103	0.0324549864641943	36.36363636363637	50.0	78.33333333333334	hyper	cg01981417	0.339704838224846	3.62106662757658e-10	hyper	True
chr20	30168762	1.0501800164280044	0.0016330713574341	19.6969696969697	65.0	76.19047619047619	hyper	cg25947840	-0.299316252653223	2.25955342394617e-08	hypo	False
chr20	30168797	0.964918620244472	0.0024406857415499	12.12121212121212	35.0	65.47619047619048	hyper	cg03852311	-0.791375719222659	7.22117577412825e-24	hypo	False
chr20	31098130	-0.8442471287904278	0.018871859618365	72.72727272727273	20.0	28.571428571428573	hypo	cg12189962	-0.607842820319974	1.14133758173324e-14	hypo	True
chr20	31168809	-0.7040961994114203	0.0067097017480821	43.93939393939394	15.0	5.95238095238095	hypo	cg13735493	1.65897468334339	7.68209794786207e-52	hyper	False
chr20	31443298	1.0092822630133391	0.0015120155578949	9.090909090909092	48.66666666666667	63.69047619047618	hyper	cg08949269	-0.700073377218625	6.62879441613891e-40	hypo	False
chr20	31877798	-0.5864813218870911	0.0131772748004918	31.818181818181817	10.0	0.0	hypo	cg18941346	-0.410684344312326	4.75855828898545e-13	hypo	True
chr20	31886511	-1.0267114382896845	0.0043124225747279	72.72727272727273	70.0	14.285714285714286	hypo	cg10406482	-0.478796418820179	4.0157513692439894e-30	hypo	True
chr20	32026634	-0.6889426473022401	0.03895443933234	54.54545454545455	20.0	17.857142857142858	hypo	cg18764313	0.494355786237343	1.6807197326551302e-23	hyper	False
chr20	32657180	-0.8740452290789669	5.951049850273524e-05	51.51515151515152	15.0	4.404761904761907	hypo	cg26794191	-0.623243011620317	3.04601878403473e-17	hypo	True
chr20	32856747	-0.8775201846609268	0.0010454215043086	50.0	17.5	2.3809523809523787	hypo	cg19218509	-0.283718104576815	3.73461074913992e-11	hypo	True
chr20	32911008	-0.9138109991993224	0.0047630293660753	69.6969696969697	65.0	17.857142857142858	hypo	cg23041169	-0.985033972350091	8.784244800885201e-47	hypo	True
chr20	33492100	0.5848882561525364	0.0485385448675021	13.636363636363626	21.666666666666668	46.42857142857143	hyper	cg27372750	0.418462598494407	6.60342440968406e-12	hyper	True
chr20	33894862	0.92487179706363	0.0046010264054976	22.727272727272727	30.0	75.0	hyper	cg14841574	0.719828131547351	3.0674178255508e-42	hyper	True
chr20	34202721	-0.6135440117436142	0.0221235096602281	45.45454545454545	18.33333333333334	12.5	hypo	cg23713742	-1.03897685539394	7.25716455352932e-31	hypo	True
chr20	34823091	0.8643663833600008	0.0097603477499916	13.636363636363637	34.16666666666667	61.42857142857143	hyper	cg11423094	0.355923057760449	4.999907060762971e-15	hyper	True
chr20	35504335	0.7091603352017531	0.0342416163242988	22.727272727272727	40.0	61.90476190476191	hyper	cg18355997	0.637196406308951	4.47138026425158e-20	hyper	True
chr20	35578437	-0.7029175898029286	0.0154651635680892	50.0	23.333333333333332	11.904761904761902	hypo	cg04410989	-0.588289702266461	5.20154041685496e-31	hypo	True
chr20	35893721	-0.550404211288697	0.0267125472896993	34.848484848484844	25.0	4.166666666666664	hypo	cg27374269	1.08383282769417	4.01914077140345e-29	hyper	False
chr20	36156936	0.7047567388623331	0.0477892411368015	18.181818181818183	35.0	57.142857142857146	hyper	cg06133908	-0.264488546075437	6.31321299337165e-11	hypo	False
chr20	36850842	-0.5075792368878386	0.0308485532480339	37.87878787878788	14.16666666666666	10.714285714285714	hypo	cg17015290	-1.68876261316135	8.49784372757222e-191	hypo	True
chr20	37196106	0.7966623848168142	0.005506728010312	13.636363636363637	24.166666666666668	58.333333333333336	hyper	cg07716386	-0.854594367678202	7.59575637125691e-18	hypo	False
chr20	37435978	-0.489280998922155	0.0077708649867913	27.272727272727273	0.0	1.4285714285714286	hypo	cg20293994	-0.612488427454922	1.1582794546444102e-15	hypo	True
chr20	37696668	0.7848503852240173	0.0180907499681332	13.636363636363637	61.66666666666667	54.761904761904766	hyper	cg06467579	0.308476211944529	5.376502969113581e-09	hyper	True
chr20	39968608	-0.7485466189316823	0.0070240297310163	50.0	5.0	10.714285714285714	hypo	cg25748108	0.375031728478739	3.17100837111229e-14	hyper	False
chr20	40272309	-0.5714313838094267	0.001683455091531	30.3030303030303	0.0	0.0	hypo	cg22008904	1.87452527585178	1.33028428681515e-99	hyper	False
chr20	42571670	-0.5056882808126758	0.0270124342414547	37.12121212121212	5.0	10.714285714285714	hypo	cg25502410	0.667698269204003	1.66593145121954e-21	hyper	False
chr20	43172051	0.5974903127356408	0.043158361762568	21.21212121212121	44.16666666666667	53.57142857142857	hyper	cg09589820	0.457363233154043	1.7471978077709e-27	hyper	True
chr20	43542053	-0.9983937234764269	0.0021750960204379	80.45454545454545	60.0	25.0	hypo	cg05372265	-0.520340961411555	1.14039553827391e-22	hypo	True
chr20	43975752	0.781975095849455	0.0158624256898193	40.90909090909091	70.0	83.33333333333334	hyper	cg00249032	0.242948359967967	4.50420348235303e-10	hyper	True
chr20	44065780	-0.7539215968165626	0.004129635201648	46.969696969696976	5.0	7.142857142857143	hypo	cg16885406	-0.983666032238093	9.74390911868375e-55	hypo	True
chr20	44088482	-0.7569782107462774	0.0217323811881052	50.0	45.0	7.142857142857143	hypo	cg07092704	0.612584441153832	2.74228606868873e-27	hyper	False
chr20	44492887	0.7005137442717629	0.0379100568105009	46.36363636363637	55.0	85.71428571428571	hyper	cg15940546	0.525027197783468	4.63675311149638e-18	hyper	True
chr20	44534129	0.905534828432001	0.0046871819190577	15.151515151515154	64.16666666666667	63.09523809523811	hyper	cg04561825	0.27415925922718	2.5670900621279e-09	hyper	True
chr20	44538675	-0.7212391409257032	0.02374438264453	53.18181818181818	23.333333333333332	14.285714285714286	hypo	cg21602257	1.0526289946035	1.72144765265337e-14	hyper	False
chr20	44829722	-0.685717660571312	0.0025640864840809	36.36363636363637	0.0	0.0	hypo	cg02661079	-0.296801528121098	4.02442814634701e-14	hypo	True
chr20	45170002	0.6554105563529516	0.0461667435860636	9.090909090909092	56.66666666666667	42.857142857142854	hyper	cg01019206	-0.410650446272097	3.5238897892289404e-23	hypo	False
chr20	45948453	-0.6631816087166338	0.0114343780223126	36.36363636363637	16.666666666666668	0.0	hypo	cg03505504	1.063393940997	5.22011668048961e-81	hyper	False
chr20	47278547	-0.7314891589933998	0.0440107974729448	68.18181818181819	40.0	28.571428571428573	hypo	cg13242871	-0.355857872532146	1.76110220681826e-14	hypo	True
chr20	47435660	-0.8592970668680924	0.0065646904241335	74.24242424242425	30.0	28.571428571428573	hypo	cg09219302	-0.624038441629957	3.38531717458186e-28	hypo	True
chr20	48517855	-0.6589852404402456	0.041334009727382	50.0	25.0	14.285714285714286	hypo	cg04282186	-0.341894243838352	1.80859814584681e-09	hypo	True
chr20	48629342	0.4167874417721521	0.0272632180091654	0.0	0.0	23.809523809523807	hyper	cg26162564	0.266392547072623	3.10523610408434e-08	hyper	True
chr20	48658258	-0.4940057987592736	0.0395535026761549	27.272727272727273	15.0	0.0	hypo	cg04808349	0.797078784877915	2.29094166944548e-09	hyper	False
chr20	48873434	-0.7144964578248151	0.0352251203247669	63.63636363636363	20.0	26.190476190476193	hypo	cg09491911	-0.508884234249496	5.99163795183869e-25	hypo	True
chr20	48900611	-0.7840214729718912	0.0072738983032829	50.0	25.0	7.142857142857143	hypo	cg18727350	1.09713825704259	1.51036057980111e-17	hyper	False
chr20	49125445	-0.8337147624868505	0.0110410054473978	75.45454545454545	35.0	30.952380952380956	hypo	cg17792970	-0.472592470890537	5.79880798500647e-17	hypo	True
chr20	49528511	0.6487533548280641	0.016819923411742	54.54545454545455	100.0	88.09523809523809	hyper	cg05299718	-1.15661394643987	1.28341895288644e-33	hypo	False
chr20	49956410	-0.7044070415059676	0.0028060952723267	40.90909090909091	3.33333333333333	3.5714285714285716	hypo	cg00886293	-0.555662955322165	3.03766099758787e-17	hypo	True
chr20	50034932	-0.7005409429550356	0.04005090010303	81.81818181818181	45.0	44.642857142857146	hypo	cg01473743	-0.465044233687554	5.02717954329009e-13	hypo	True
chr20	51826334	-1.0893409396393867	0.0001504517549455	75.15151515151516	26.666666666666664	16.666666666666664	hypo	cg24632943	0.491241415451374	4.19325162060351e-22	hyper	False
chr20	52370216	0.9294955732200209	0.0086408144076019	18.181818181818183	62.5	67.85714285714286	hyper	cg03217953	1.1067331539363	7.61414428211861e-58	hyper	True
chr20	56096875	0.674643910953065	0.0352037947272439	54.54545454545455	57.5	92.85714285714286	hyper	cg20835555	0.244161707696091	4.06069734343311e-10	hyper	True
chr20	56236410	-0.7276424880733773	0.0463814675439734	72.72727272727273	60.0	32.142857142857146	hypo	cg26236009	0.367641721688549	3.20549285717647e-18	hyper	False
chr20	56294175	-0.690367340235582	0.0486623313256912	68.18181818181819	55.0	29.761904761904763	hypo	cg05114898	0.365572707184577	9.00240786493826e-16	hyper	False
chr20	56862557	-0.8036822354520069	0.0293784160947711	72.72727272727273	50.0	28.571428571428573	hypo	cg22830609	-0.656907886996026	1.5426701025877498e-29	hypo	True
chr20	57362577	-1.287002837211218	0.0001106975787172	100.0	26.666666666666668	32.142857142857146	hypo	cg24310741	-0.400906414205304	2.38838705669538e-23	hypo	True
chr20	57657171	-0.4765986414646257	0.0325710618342243	29.545454545454547	13.333333333333332	3.5714285714285716	hypo	cg11643740	-0.47198506013449	2.0597193591662e-23	hypo	True
chr20	57766896	0.7047567388623333	0.0477892411368015	18.181818181818183	35.0	57.142857142857146	hyper	cg25325636	-0.421583182574211	5.02641081862546e-26	hypo	False
chr20	58361822	-0.7448035620431753	0.0198781134128592	59.09090909090909	26.666666666666668	19.047619047619047	hypo	cg00040659	-0.768176557944377	2.61661895280712e-45	hypo	True
chr20	58570200	-1.0527638913389286	0.0026840336056929	90.9090909090909	50.0	33.92857142857143	hypo	cg19615295	0.263276703191283	1.48054633144636e-10	hyper	False
chr20	60173723	-0.9622117036711224	0.0019702614880143	59.09090909090909	20.0	7.142857142857143	hypo	cg16888647	-0.240453207368301	5.70371363493119e-09	hypo	True
chr20	60191418	-0.9522259013837908	0.0050950929956043	65.9090909090909	30.0	14.285714285714286	hypo	cg19931514	-0.282009230514086	5.24064508478066e-13	hypo	True
chr20	60760919	-0.6818709896512894	0.0097320714533983	40.90909090909091	20.0	3.5714285714285716	hypo	cg21341487	1.05109314433573	3.4931480361424e-16	hyper	False
chr20	60879102	-0.2571441227142421	0.0117784391011029	13.636363636363637	0.0	0.0	hypo	cg19284460	0.527878488252814	3.57673457390234e-12	hyper	False
chr20	61029272	-0.7141208569605704	0.0425155959318845	72.72727272727273	70.0	32.142857142857146	hypo	cg19506803	-0.372181653478899	1.59270864236257e-18	hypo	True
chr20	61051685	-0.4000019686665986	0.0213343437923977	21.21212121212121	0.0	0.0	hypo	cg00677866	0.756547580537185	1.53335206980985e-28	hyper	False
chr20	61074847	-0.7148461551811806	0.0269173586730268	54.54545454545455	31.666666666666668	15.476190476190478	hypo	cg04269272	-0.48680453008427	3.45631288074676e-23	hypo	True
chr20	61479013	-0.6377314122255751	0.0418212961083522	48.48484848484849	35.0	13.095238095238091	hypo	cg24612285	0.425829006119599	4.3931227512883505e-20	hyper	False
chr20	61637547	-0.2000009843332992	0.0139390029202726	10.6060606060606	0.0	0.0	hypo	cg03885271	0.350788957125025	8.81589446840539e-15	hyper	False
chr20	61639613	-0.7443891059171123	0.0067572340853908	40.90909090909091	20.0	0.0	hypo	cg04010387	-0.324533164085497	1.20945178872981e-16	hypo	True
chr20	61757848	0.7968747935814214	0.0122541874361743	9.090909090909092	13.333333333333332	54.285714285714285	hyper	cg25440497	0.36118538373938	3.4570159209623107e-19	hyper	True
chr20	61860315	-0.3293371991728491	0.0468809268150593	18.181818181818183	10.0	0.0	hypo	cg10546696	-0.484692018500446	7.85988063085383e-20	hypo	True
chr20	61918946	0.8086039019490056	0.0137699561132002	42.42424242424243	80.0	85.71428571428571	hyper	cg24553597	0.671282625757617	8.75008077024132e-32	hyper	True
chr20	61953801	-0.6240673118194336	0.0490990207676679	50.0	20.0	16.66666666666667	hypo	cg13308187	-0.238653012847126	4.18289055351526e-09	hypo	True
chr20	61959711	-0.8410221420594997	0.003519704953638	54.54545454545455	0.0	10.714285714285714	hypo	cg02440658	-0.265041000179121	3.20921110001648e-10	hypo	True
chr20	62084549	-0.7050675809568807	0.0224542210392439	45.45454545454545	20.0	7.142857142857143	hypo	cg20964064	-0.253369866815943	2.60617119474483e-11	hypo	True
chr20	62221039	-0.7327325273715891	0.0438202041780194	72.72727272727273	10.0	35.714285714285715	hypo	cg04747225	-0.392995157339789	9.802639825080068e-12	hypo	True
chr20	62274085	0.4376268138607598	0.0402417498646944	0.0	0.0	25.0	hyper	cg15212369	0.332613610934369	7.4674251662414e-15	hyper	True
chr20	62314161	-0.5064524342951047	0.0498936391853498	37.87878787878788	15.0	10.714285714285714	hypo	cg13830297	0.598629765014356	2.02814212604031e-22	hyper	False
chr20	62413537	-0.6721960294585051	0.0081296569600113	36.36363636363637	10.0	0.0	hypo	cg24916768	-0.266737827185995	5.62896936233447e-09	hypo	True
chr20	62575010	-0.7342608343364467	0.0410691260223389	74.24242424242425	30.0	35.714285714285715	hypo	cg27370812	-0.828113414081131	1.71364838164685e-39	hypo	True
chr20	62609362	-0.7420966454698261	0.0229800178328348	63.63636363636363	15.0	25.0	hypo	cg00805193	-0.417917787810209	4.9992867906507006e-21	hypo	True
chr20	62844802	0.7115175544187367	0.0373441073019535	18.181818181818183	40.0	57.142857142857146	hyper	cg21582962	-0.266285250628365	5.191429712581781e-09	hypo	False
chr21	16236106	-0.5803797506062068	0.0498793002045849	80.30303030303031	66.5	48.214285714285715	hypo	cg18697490	0.460187454551089	2.12629561846257e-22	hyper	False
chr21	16251876	-0.6190226036600103	0.0157216928764748	46.969696969696976	19.99999999999999	13.690476190476188	hypo	cg09981705	-0.894412349857113	6.8754892719967e-59	hypo	True
chr21	16421119	0.6009225275296003	0.0142537939868684	60.606060606060616	87.5	92.85714285714286	hyper	cg25602176	0.284578028217029	3.53722745632836e-13	hyper	True
chr21	17101739	-0.5838780193452576	0.0181300162441693	40.90909090909091	0.0	10.714285714285714	hypo	cg13802103	-0.758447800607279	7.13721934080522e-20	hypo	True
chr21	26732918	0.8316644998382323	0.0021317177273657	39.3939393939394	62.5	85.11904761904762	hyper	cg05198244	0.303746077139335	5.924541809892459e-11	hyper	True
chr21	27254444	-0.4461879232147496	0.0255360327401943	29.545454545454547	5.0	5.95238095238095	hypo	cg00067981	-1.02208095772179	1.2430174721813602e-44	hypo	True
chr21	27302360	-0.6560710958038647	0.0423015077154928	95.45454545454544	60.0	60.714285714285715	hypo	cg19246448	0.321378213881955	2.4712174439454e-09	hyper	False
chr21	27372396	0.6669246656051407	0.040994317901466	22.727272727272727	55.0	58.333333333333336	hyper	cg11321156	-0.229910421387911	2.0306084135267e-09	hypo	False
chr21	27943730	-0.5286128852855381	0.043932122862785	30.3030303030303	31.666666666666664	0.0	hypo	cg00551647	0.396736703353766	7.612339302060029e-11	hyper	False
chr21	28796881	-0.6176536032686081	0.0364844704314068	95.45454545454544	73.0	61.90476190476191	hypo	cg18986745	0.345621008432915	9.92128645750098e-15	hyper	False
chr21	29483784	0.758848444015137	0.0103447753598651	43.93939393939394	64.33333333333333	85.71428571428574	hyper	cg07173299	-0.295772071996752	1.87133965870899e-13	hypo	False
chr21	32202278	0.7016871731786789	0.022519507613078	54.54545454545455	77.5	92.85714285714286	hyper	cg08384670	0.229351626964363	1.45707013437868e-08	hyper	True
chr21	32609093	-0.6747799043694295	0.0135892327943382	46.96969696969697	25.0	10.119047619047617	hypo	cg00556557	-0.430422482327078	6.547108107706258e-11	hypo	True
chr21	32879282	-0.6225208723990611	0.0430674935434018	69.6969696969697	40.0	36.42857142857143	hypo	cg12122116	-0.316019485297687	8.99468091082268e-11	hypo	True
chr21	32927013	-0.7318000010879471	0.0380501762307845	81.81818181818181	45.0	42.857142857142854	hypo	cg26648185	1.07743675486751	6.307214486488971e-44	hyper	False
chr21	32928345	0.6993817609774531	0.0325857729396656	15.151515151515154	35.0	53.57142857142857	hyper	cg05292082	-0.348620719875588	5.19306957257668e-10	hypo	False
chr21	35320667	0.520427376795793	0.0477860212587945	0.0	15.0	28.571428571428573	hyper	cg27037013	-0.357046146217643	7.67289577753287e-13	hypo	False
chr21	35885635	-0.9419292570019124	0.0034264759992249	59.09090909090909	35.0	7.142857142857143	hypo	cg19966540	1.03104962496057	2.08231664498556e-13	hyper	False
chr21	35889668	-0.8019467004241182	0.0111372153213667	62.121212121212125	26.666666666666668	19.047619047619044	hypo	cg13707794	-0.449859802245749	7.900958110871531e-09	hypo	True
chr21	35899585	0.6745726763063978	0.0432076613181945	28.78787878787879	45.0	66.07142857142857	hyper	cg09708275	-0.292026006107902	2.0254362500564698e-12	hypo	False
chr21	36259383	-0.600002952999898	0.0037058652893627	31.818181818181817	0.0	0.0	hypo	cg00994804	-0.386871430752618	2.1770390315593602e-24	hypo	True
chr21	36259397	-0.4218127223006666	0.0235887339689361	22.727272727272727	5.0	0.0	hypo	cg14937633	-0.413362166160604	1.70376821761253e-27	hypo	True
chr21	36259460	-0.342858830285656	0.0188872292114023	18.181818181818183	0.0	0.0	hypo	cg06758350	-0.39977082121576	6.00861114353358e-26	hypo	True
chr21	36607318	-0.3075264455387811	0.0420011457557973	16.666666666666664	5.0	0.0	hypo	cg17799614	-0.325792763972615	4.95857265969352e-18	hypo	True
chr21	36958638	0.5702346417454197	0.0240991464398897	15.757575757575756	25.0	47.61904761904763	hyper	cg14264182	0.984895991494397	1.4445580309162498e-55	hyper	True
chr21	37368048	0.7139783876672361	0.0247865977158669	9.090909090909092	38.33333333333333	47.61904761904763	hyper	cg22637658	-0.764059361147407	2.4213161578274197e-11	hypo	False
chr21	38232583	-0.4614450893554455	0.0475570247201302	31.818181818181817	10.0	7.142857142857143	hypo	cg23001798	-0.262651450956142	9.48309280247005e-11	hypo	True
chr21	38790095	-0.7025109047292292	0.0284785382556896	96.36363636363636	38.333333333333336	60.714285714285715	hypo	cg01619796	0.401819898508009	9.14292038716066e-13	hyper	False
chr21	38880440	1.1465410657376631	0.000743525229054	9.090909090909092	50.0	71.42857142857143	hyper	cg13638996	0.257519344366971	6.19033411845093e-09	hyper	True
chr21	38929815	-0.5473722056914667	0.04822821619332	36.36363636363637	40.66666666666667	4.7619047619047645	hypo	cg12919873	0.271111817054691	6.7337099780643e-09	hyper	False
chr21	38937629	0.9422400990964598	0.0087772541611067	27.272727272727273	60.0	78.57142857142857	hyper	cg09456439	0.317961516966261	9.57631031749935e-13	hyper	True
chr21	40084519	0.8379422149726937	0.0176449187163892	36.36363636363637	48.0	83.33333333333334	hyper	cg02589485	0.267473380384049	8.427112392542481e-09	hyper	True
chr21	40124792	-0.7910931306228419	0.0226090502142842	63.63636363636363	25.0	21.428571428571427	hypo	cg07271473	-0.322604755819726	6.57063868359405e-15	hypo	True
chr21	40125580	0.7496216145086583	0.0150926458038809	27.272727272727273	71.66666666666667	66.66666666666667	hyper	cg06804705	-0.297090759096121	1.37697102409551e-09	hypo	False
chr21	40456180	-0.7459536777930004	0.0188375362359558	100.0	60.0	60.47619047619048	hypo	cg05684750	-0.671433630356822	1.61677030218505e-49	hypo	True
chr21	41548831	-0.5598525157875405	0.0250552119821281	33.333333333333336	20.0	2.3809523809523787	hypo	cg21158999	0.31366106275647	2.57753182514381e-13	hyper	False
chr21	42795929	0.6957423181204622	0.0377290006884427	18.181818181818183	28.333333333333332	57.142857142857146	hyper	cg13155430	0.321934923834936	3.87606188066902e-15	hyper	True
chr21	43121964	-0.9076718678320136	0.0035939287479066	96.96969696969698	80.0	46.42857142857143	hypo	cg22062500	-0.215068792952419	1.28024472142695e-08	hypo	True
chr21	43174927	-0.600002952999898	0.0037058652893627	31.818181818181817	0.0	0.0	hypo	cg01254273	-0.335307190862493	1.00263430491591e-15	hypo	True
chr21	43230125	-0.8207396953902891	0.0070396088842853	54.54545454545455	15.0	10.714285714285714	hypo	cg05157600	-1.08014065116119	1.6074702831184501e-52	hypo	True
chr21	43381617	-0.6449455391698597	0.0276707755234377	43.93939393939394	43.33333333333333	7.142857142857143	hypo	cg25874901	0.581013489231594	3.1119080506197097e-22	hyper	False
chr21	43548126	-0.7402963516722397	0.0299319697877494	59.09090909090909	30.0	19.047619047619047	hypo	cg16624482	-0.903856235837536	1.5738228947209902e-20	hypo	True
chr21	43655919	0.6722154570894143	0.0444338290403504	33.333333333333336	45.0	70.83333333333334	hyper	cg16740586	0.659211708305207	1.6820215372062198e-43	hyper	True
chr21	43706240	-0.5142882454284842	0.0048225008728788	27.272727272727273	0.0	0.0	hypo	cg20075442	-0.845225929815831	3.87142946534416e-22	hypo	True
chr21	43824109	-0.6519135827892947	0.0193168302031407	36.36363636363637	25.0	0.0	hypo	cg23042151	0.447415809507284	2.55063141931348e-13	hyper	False
chr21	43933482	-0.5935529795380419	0.0470949610301976	45.45454545454545	10.0	14.285714285714286	hypo	cg00549412	0.405982289985556	9.41253144309472e-14	hyper	False
chr21	43965993	0.6621713719093552	0.0418845800564381	9.090909090909092	61.66666666666667	42.857142857142854	hyper	cg03877713	0.527867732824903	5.60470974424211e-18	hyper	True
chr21	44613758	-0.7250391855315436	0.0486106838903079	81.81818181818181	50.0	42.857142857142854	hypo	cg08321585	0.829307892561029	1.43876317132728e-35	hyper	False
chr21	45130745	0.6915459498440737	0.0322837860434284	54.54545454545455	70.0	92.85714285714286	hyper	cg24748401	-0.279441782227101	1.55856040982722e-12	hypo	False
chr21	45177538	-0.8635970491759963	0.0185292832063646	81.81818181818181	40.0	35.714285714285715	hypo	cg14906976	-0.251559850147101	1.96234484076962e-08	hypo	True
chr21	45329952	-0.8656434262984325	0.0109044119783319	72.72727272727273	35.0	26.190476190476193	hypo	cg00966672	0.316646132701281	1.39410831421663e-13	hyper	False
chr21	45345152	-0.5594380596614773	0.0472028807414723	31.818181818181817	30.0	0.0	hypo	cg01331461	0.883286408123145	1.14240360530661e-50	hyper	False
chr21	45772566	-0.8693864831869395	0.0073521482968101	63.63636363636363	13.333333333333332	17.857142857142858	hypo	cg26920605	-0.647600928665293	6.59601505686256e-40	hypo	True
chr21	45787795	-0.9022968899471332	0.00771294528625	83.33333333333334	63.33333333333333	33.333333333333336	hypo	cg01224657	0.241617787823742	6.7163878814148505e-09	hyper	False
chr21	45795982	-0.7984108715986425	0.0112293773599322	96.96969696969698	68.33333333333333	53.57142857142857	hypo	cg09765310	-0.324683156115303	1.5921668397023602e-14	hypo	True
chr21	45874886	0.5680380242772857	0.0280073287377186	3.030303030303027	0.0	35.714285714285715	hyper	cg23089840	0.335022445870801	1.76946168254159e-10	hyper	True
chr21	46116681	0.7103000895484265	0.0311305921446432	6.060606060606063	55.0	42.857142857142854	hyper	cg04614275	-0.248081141810199	2.05033034964164e-10	hypo	False
chr21	46728676	-0.4321093666825455	0.0486859984821531	29.545454545454547	0.0	7.142857142857143	hypo	cg06120750	1.4575709035197	1.0121715286150499e-42	hyper	False
chr21	46937803	-0.7050675809568807	0.0168454247432828	45.45454545454545	20.0	7.142857142857143	hypo	cg04327799	0.578398541986951	4.594825511273911e-15	hyper	False
chr21	46963587	-0.6953926207640964	0.0072631405749887	40.90909090909091	10.0	3.5714285714285716	hypo	cg07658590	1.27871171444662	2.0132788918278402e-60	hyper	False
chr21	47480909	-0.8701506366693683	0.0015346886781649	56.06060606060607	15.0	9.523809523809522	hypo	cg22121323	0.446693036517176	6.7282184156702504e-21	hyper	False
chr21	48053829	-0.661446073688745	0.046510268068193	92.42424242424244	60.0	57.142857142857146	hypo	cg21592975	-0.432609703534742	1.0705448373047798e-11	hypo	True
chr22	17490761	0.6872226543790786	0.0268827696653289	36.36363636363637	47.5	74.76190476190477	hyper	cg22874598	-0.265650723402994	3.741152532748e-12	hypo	False
chr22	17672168	0.7379391324552562	0.031434536359974	45.45454545454545	70.0	85.71428571428571	hyper	cg06726231	0.416448684480902	3.37512173413768e-13	hyper	True
chr22	17709445	0.6193528733854665	0.0372303598094067	59.09090909090909	80.0	92.85714285714286	hyper	cg01309906	-0.278824311226361	1.62140872078164e-08	hypo	False
chr22	18252441	0.7672748551281562	0.0286294360885963	18.181818181818183	35.0	60.714285714285715	hyper	cg05399919	-0.299375883506956	3.2434015301433e-09	hypo	False
chr22	18264102	-0.5142882454284842	0.0117784391011029	27.272727272727273	0.0	0.0	hypo	cg08368296	1.10729223566138	3.40190881306021e-30	hyper	False
chr22	18924213	0.7956391962555959	0.0089402248353937	42.42424242424243	55.0	86.90476190476191	hyper	cg12372640	0.371405796552808	5.79110417702111e-17	hyper	True
chr22	19556601	-0.7256997249824568	0.0290108003810717	69.69696969696969	50.0	29.761904761904763	hypo	cg22117819	-0.37789908580803	3.28055623844936e-10	hypo	True
chr22	19736671	-0.8383540807479688	0.0110808982544716	86.36363636363636	45.0	41.666666666666664	hypo	cg13260758	0.312499788745365	1.16792428101661e-11	hyper	False
chr22	20168127	-0.7023995196453497	0.0449802347515796	60.606060606060616	48.33333333333333	21.428571428571427	hypo	cg14917601	-0.706643021645726	5.32603352452268e-16	hypo	True
chr22	20818546	-0.7830500914264309	0.027531475629953	81.81818181818181	53.33333333333333	39.285714285714285	hypo	cg11035483	-1.86997759681659	1.44245169691666e-71	hypo	True
chr22	20919597	0.8900186272125155	0.0030945733054648	45.45454545454545	90.0	92.85714285714286	hyper	cg22493361	-0.44758759870425	8.461056897798231e-15	hypo	False
chr22	21316245	-0.2285725535237706	0.0134178786026198	12.12121212121212	0.0	0.0	hypo	cg16903811	0.894811476794509	1.1705659676292399e-36	hyper	False
