chrom	position	cpg_set	tissue	state_raw	state_group	input_set
chr7	155142756	concordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr8	21769903	concordant	Brain_AG	15_Quies	Quiescent	CGI
chr8	41583523	concordant	Brain_AG	15_Quies	Quiescent	CGI
chr8	99953809	concordant	Brain_AG	12_EnhBiv	Bivalent	CGI
chr8	144790102	concordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr8	145577099	concordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr9	139590572	concordant	Brain_AG	15_Quies	Quiescent	CGI
chr9	139912268	concordant	Brain_AG	4_Tx	Tran- scription	CGI
chr9	139912292	concordant	Brain_AG	4_Tx	Tran- scription	CGI
chr1	22920119	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr1	27677072	concordant	Liver	7_Enh	Enhancer	CGI
chr1	29189655	concordant	Liver	15_Quies	Quiescent	CGI
chr1	35586453	concordant	Liver	1_TssA	Active promoter	CGI
chr1	38227381	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr1	45189875	concordant	Liver	5_TxWk	Tran- scription	CGI
chr1	53925299	concordant	Liver	15_Quies	Quiescent	CGI
chr1	53925306	concordant	Liver	15_Quies	Quiescent	CGI
chr1	79472532	concordant	Liver	15_Quies	Quiescent	CGI
chr1	156830284	concordant	Liver	12_EnhBiv	Bivalent	CGI
chr1	230415547	concordant	Liver	4_Tx	Tran- scription	CGI
chr1	230415668	concordant	Liver	4_Tx	Tran- scription	CGI
chr10	81967272	concordant	Liver	1_TssA	Active promoter	CGI
chr10	81967281	concordant	Liver	1_TssA	Active promoter	CGI
chr10	81967284	concordant	Liver	1_TssA	Active promoter	CGI
chr10	94180753	concordant	Liver	2_TssAFlnk	Active promoter	CGI
chr10	102746534	concordant	Liver	2_TssAFlnk	Active promoter	CGI
chr10	118885753	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr10	134853084	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr11	60414767	concordant	Liver	15_Quies	Quiescent	CGI
chr11	64533623	concordant	Liver	4_Tx	Tran- scription	CGI
chr11	64621386	concordant	Liver	6_EnhG	Enhancer	CGI
chr11	64662577	concordant	Liver	6_EnhG	Enhancer	CGI
chr11	65315030	concordant	Liver	5_TxWk	Tran- scription	CGI
chr11	78614359	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr11	121028592	concordant	Liver	15_Quies	Quiescent	CGI
chr11	134257429	concordant	Liver	5_TxWk	Tran- scription	CGI
chr12	5019024	concordant	Liver	12_EnhBiv	Bivalent	CGI
chr12	48399295	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr12	49364094	concordant	Liver	12_EnhBiv	Bivalent	CGI
chr12	113531238	concordant	Liver	7_Enh	Enhancer	CGI
chr12	117477000	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr12	121890311	concordant	Liver	5_TxWk	Tran- scription	CGI
chr12	133186923	concordant	Liver	7_Enh	Enhancer	CGI
chr12	133363304	concordant	Liver	4_Tx	Tran- scription	CGI
chr13	102106423	concordant	Liver	12_EnhBiv	Bivalent	CGI
chr13	111290667	concordant	Liver	6_EnhG	Enhancer	CGI
chr13	113676829	concordant	Liver	5_TxWk	Tran- scription	CGI
chr14	95826734	concordant	Liver	5_TxWk	Tran- scription	CGI
chr14	100141862	concordant	Liver	15_Quies	Quiescent	CGI
chr15	30336915	concordant	Liver	5_TxWk	Tran- scription	CGI
chr15	42371653	concordant	Liver	15_Quies	Quiescent	CGI
chr15	69325362	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr15	79092743	concordant	Liver	15_Quies	Quiescent	CGI
chr16	4732369	concordant	Liver	6_EnhG	Enhancer	CGI
chr16	51188372	concordant	Liver	7_Enh	Enhancer	CGI
chr16	88961784	concordant	Liver	5_TxWk	Tran- scription	CGI
chr16	89920590	concordant	Liver	5_TxWk	Tran- scription	CGI
chr17	4900376	concordant	Liver	7_Enh	Enhancer	CGI
chr17	7165255	concordant	Liver	2_TssAFlnk	Active promoter	CGI
chr17	15821130	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr17	40715244	concordant	Liver	2_TssAFlnk	Active promoter	CGI
chr17	42431859	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr17	46669492	concordant	Liver	13_ReprPC	Polycomb repressed	CGI
chr17	48649272	concordant	Liver	15_Quies	Quiescent	CGI
chr17	72931736	concordant	Liver	7_Enh	Enhancer	CGI
chr17	75789393	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr17	78188904	concordant	Liver	4_Tx	Tran- scription	CGI
chr17	79428404	concordant	Liver	5_TxWk	Tran- scription	CGI
chr17	79466077	concordant	Liver	15_Quies	Quiescent	CGI
chr17	79495664	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr18	77171010	concordant	Liver	15_Quies	Quiescent	CGI
chr19	2323913	concordant	Liver	4_Tx	Tran- scription	CGI
chr19	2425476	concordant	Liver	6_EnhG	Enhancer	CGI
chr19	2717615	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr19	3611840	concordant	Liver	4_Tx	Tran- scription	CGI
chr19	3698157	concordant	Liver	7_Enh	Enhancer	CGI
chr19	5093541	concordant	Liver	5_TxWk	Tran- scription	CGI
chr19	13944261	concordant	Liver	2_TssAFlnk	Active promoter	CGI
chr19	16466636	concordant	Liver	5_TxWk	Tran- scription	CGI
chr19	19654768	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr19	36246402	concordant	Liver	5_TxWk	Tran- scription	CGI
chr19	36612911	concordant	Liver	4_Tx	Tran- scription	CGI
chr19	40730425	concordant	Liver	15_Quies	Quiescent	CGI
chr19	57306738	concordant	Liver	9_Het	Hetero- chromatin	CGI
chr19	58728560	concordant	Liver	8_ZNF/Rpts	Other	CGI
chr2	636606	concordant	Liver	7_Enh	Enhancer	CGI
chr2	5832882	concordant	Liver	2_TssAFlnk	Active promoter	CGI
chr2	48844892	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr2	48844908	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr2	48844984	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr2	72012863	concordant	Liver	15_Quies	Quiescent	CGI
chr2	131798087	concordant	Liver	15_Quies	Quiescent	CGI
chr2	162283979	concordant	Liver	12_EnhBiv	Bivalent	CGI
chr2	176964101	concordant	Liver	13_ReprPC	Polycomb repressed	CGI
chr2	198649783	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr2	219824761	concordant	Liver	12_EnhBiv	Bivalent	CGI
chr2	223163033	concordant	Liver	12_EnhBiv	Bivalent	CGI
chr2	234777085	concordant	Liver	1_TssA	Active promoter	CGI
chr2	236774071	concordant	Liver	15_Quies	Quiescent	CGI
chr20	32856747	concordant	Liver	7_Enh	Enhancer	CGI
chr20	44829722	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr20	62084549	concordant	Liver	15_Quies	Quiescent	CGI
chr21	36259383	concordant	Liver	1_TssA	Active promoter	CGI
chr21	36259397	concordant	Liver	1_TssA	Active promoter	CGI
chr21	36259460	concordant	Liver	1_TssA	Active promoter	CGI
chr21	45177538	concordant	Liver	6_EnhG	Enhancer	CGI
chr22	29866624	concordant	Liver	7_Enh	Enhancer	CGI
chr22	50625225	concordant	Liver	2_TssAFlnk	Active promoter	CGI
chr3	10370624	concordant	Liver	4_Tx	Tran- scription	CGI
chr3	13324924	concordant	Liver	2_TssAFlnk	Active promoter	CGI
chr3	68982020	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr3	105072683	concordant	Liver	15_Quies	Quiescent	CGI
chr3	122631723	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr3	138725153	concordant	Liver	9_Het	Hetero- chromatin	CGI
chr3	138725199	concordant	Liver	9_Het	Hetero- chromatin	CGI
chr3	183977549	concordant	Liver	5_TxWk	Tran- scription	CGI
chr4	964011	concordant	Liver	5_TxWk	Tran- scription	CGI
chr4	1570791	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr4	1625248	concordant	Liver	15_Quies	Quiescent	CGI
chr4	3516534	concordant	Liver	4_Tx	Tran- scription	CGI
chr4	3516637	concordant	Liver	4_Tx	Tran- scription	CGI
chr4	8582287	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr4	10079364	concordant	Liver	4_Tx	Tran- scription	CGI
chr4	187647690	concordant	Liver	1_TssA	Active promoter	CGI
chr5	1494980	concordant	Liver	5_TxWk	Tran- scription	CGI
chr5	2752882	concordant	Liver	7_Enh	Enhancer	CGI
chr5	115697214	concordant	Liver	5_TxWk	Tran- scription	CGI
chr5	134363562	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr5	138730783	concordant	Liver	7_Enh	Enhancer	CGI
chr5	149569938	concordant	Liver	7_Enh	Enhancer	CGI
chr6	30228254	concordant	Liver	7_Enh	Enhancer	CGI
chr6	31867757	concordant	Liver	7_Enh	Enhancer	CGI
chr6	32847762	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr6	41374806	concordant	Liver	12_EnhBiv	Bivalent	CGI
chr6	44119668	concordant	Liver	5_TxWk	Tran- scription	CGI
chr6	44213713	concordant	Liver	2_TssAFlnk	Active promoter	CGI
chr6	88757302	concordant	Liver	9_Het	Hetero- chromatin	CGI
chr6	100915191	concordant	Liver	12_EnhBiv	Bivalent	CGI
chr7	4806949	concordant	Liver	4_Tx	Tran- scription	CGI
chr7	55073248	concordant	Liver	15_Quies	Quiescent	CGI
chr7	64349450	concordant	Liver	2_TssAFlnk	Active promoter	CGI
chr7	101962225	concordant	Liver	15_Quies	Quiescent	CGI
chr7	121946036	concordant	Liver	12_EnhBiv	Bivalent	CGI
chr7	155142756	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr8	21769903	concordant	Liver	1_TssA	Active promoter	CGI
chr8	41583523	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr8	99953809	concordant	Liver	2_TssAFlnk	Active promoter	CGI
chr8	144790102	concordant	Liver	9_Het	Hetero- chromatin	CGI
chr8	145577099	concordant	Liver	14_ReprPCWk	Polycomb repressed	CGI
chr9	139590572	concordant	Liver	7_Enh	Enhancer	CGI
chr9	139912268	concordant	Liver	4_Tx	Tran- scription	CGI
chr9	139912292	concordant	Liver	4_Tx	Tran- scription	CGI
chr1	22920119	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr1	27677072	concordant	Colon	11_BivFlnk	Bivalent	CGI
chr1	29189655	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr1	35586453	concordant	Colon	1_TssA	Active promoter	CGI
chr1	38227381	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr1	45189875	concordant	Colon	5_TxWk	Tran- scription	CGI
chr1	53925299	concordant	Colon	15_Quies	Quiescent	CGI
chr1	53925306	concordant	Colon	15_Quies	Quiescent	CGI
chr1	79472532	concordant	Colon	15_Quies	Quiescent	CGI
chr1	156830284	concordant	Colon	11_BivFlnk	Bivalent	CGI
chr1	230415547	concordant	Colon	4_Tx	Tran- scription	CGI
chr1	230415668	concordant	Colon	4_Tx	Tran- scription	CGI
chr10	81967272	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr10	81967281	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr10	81967284	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr10	94180753	concordant	Colon	10_TssBiv	Bivalent	CGI
chr10	102746534	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr10	118885753	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr10	134853084	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr11	60414767	concordant	Colon	15_Quies	Quiescent	CGI
chr11	64533623	concordant	Colon	4_Tx	Tran- scription	CGI
chr11	64621386	concordant	Colon	6_EnhG	Enhancer	CGI
chr11	64662577	concordant	Colon	6_EnhG	Enhancer	CGI
chr11	65315030	concordant	Colon	5_TxWk	Tran- scription	CGI
chr11	78614359	concordant	Colon	15_Quies	Quiescent	CGI
chr11	121028592	concordant	Colon	15_Quies	Quiescent	CGI
chr11	134257429	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr12	5019024	concordant	Colon	10_TssBiv	Bivalent	CGI
chr12	48399295	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr12	49364094	concordant	Colon	11_BivFlnk	Bivalent	CGI
chr12	113531238	concordant	Colon	5_TxWk	Tran- scription	CGI
chr12	117477000	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr12	121890311	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr12	133186923	concordant	Colon	10_TssBiv	Bivalent	CGI
chr12	133363304	concordant	Colon	4_Tx	Tran- scription	CGI
chr13	102106423	concordant	Colon	11_BivFlnk	Bivalent	CGI
chr13	111290667	concordant	Colon	4_Tx	Tran- scription	CGI
chr13	113676829	concordant	Colon	5_TxWk	Tran- scription	CGI
chr14	95826734	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr14	100141862	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr15	30336915	concordant	Colon	15_Quies	Quiescent	CGI
chr15	42371653	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr15	69325362	concordant	Colon	15_Quies	Quiescent	CGI
chr15	79092743	concordant	Colon	15_Quies	Quiescent	CGI
chr16	4732369	concordant	Colon	4_Tx	Tran- scription	CGI
chr16	51188372	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr16	88961784	concordant	Colon	5_TxWk	Tran- scription	CGI
chr16	89920590	concordant	Colon	6_EnhG	Enhancer	CGI
chr17	4900376	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr17	7165255	concordant	Colon	1_TssA	Active promoter	CGI
chr17	15821130	concordant	Colon	11_BivFlnk	Bivalent	CGI
chr17	40715244	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr17	42431859	concordant	Colon	1_TssA	Active promoter	CGI
chr17	46669492	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr17	48649272	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr17	72931736	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr17	75789393	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr17	78188904	concordant	Colon	4_Tx	Tran- scription	CGI
chr17	79428404	concordant	Colon	5_TxWk	Tran- scription	CGI
chr17	79466077	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr17	79495664	concordant	Colon	12_EnhBiv	Bivalent	CGI
chr18	77171010	concordant	Colon	4_Tx	Tran- scription	CGI
chr19	2323913	concordant	Colon	4_Tx	Tran- scription	CGI
chr19	2425476	concordant	Colon	3_TxFlnk	Tran- scription	CGI
chr19	2717615	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr19	3611840	concordant	Colon	4_Tx	Tran- scription	CGI
chr19	3698157	concordant	Colon	1_TssA	Active promoter	CGI
chr19	5093541	concordant	Colon	5_TxWk	Tran- scription	CGI
chr19	13944261	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr19	16466636	concordant	Colon	6_EnhG	Enhancer	CGI
chr19	19654768	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr19	36246402	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr19	36612911	concordant	Colon	4_Tx	Tran- scription	CGI
chr19	40730425	concordant	Colon	12_EnhBiv	Bivalent	CGI
chr19	57306738	concordant	Colon	9_Het	Hetero- chromatin	CGI
chr19	58728560	concordant	Colon	9_Het	Hetero- chromatin	CGI
chr2	636606	concordant	Colon	15_Quies	Quiescent	CGI
chr2	5832882	concordant	Colon	10_TssBiv	Bivalent	CGI
chr2	48844892	concordant	Colon	15_Quies	Quiescent	CGI
chr2	48844908	concordant	Colon	15_Quies	Quiescent	CGI
chr2	48844984	concordant	Colon	15_Quies	Quiescent	CGI
chr2	72012863	concordant	Colon	15_Quies	Quiescent	CGI
chr2	131798087	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr2	162283979	concordant	Colon	11_BivFlnk	Bivalent	CGI
chr2	176964101	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr2	198649783	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr2	219824761	concordant	Colon	11_BivFlnk	Bivalent	CGI
chr2	223163033	concordant	Colon	11_BivFlnk	Bivalent	CGI
chr2	234777085	concordant	Colon	1_TssA	Active promoter	CGI
chr2	236774071	concordant	Colon	5_TxWk	Tran- scription	CGI
chr20	32856747	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr20	44829722	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr20	62084549	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr21	36259383	concordant	Colon	11_BivFlnk	Bivalent	CGI
chr21	36259397	concordant	Colon	11_BivFlnk	Bivalent	CGI
chr21	36259460	concordant	Colon	1_TssA	Active promoter	CGI
chr21	45177538	concordant	Colon	4_Tx	Tran- scription	CGI
chr22	29866624	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr22	50625225	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr3	10370624	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr3	13324924	concordant	Colon	10_TssBiv	Bivalent	CGI
chr3	68982020	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr3	105072683	concordant	Colon	1_TssA	Active promoter	CGI
chr3	122631723	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr3	138725153	concordant	Colon	15_Quies	Quiescent	CGI
chr3	138725199	concordant	Colon	15_Quies	Quiescent	CGI
chr3	183977549	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr4	964011	concordant	Colon	7_Enh	Enhancer	CGI
chr4	1570791	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr4	1625248	concordant	Colon	15_Quies	Quiescent	CGI
chr4	3516534	concordant	Colon	4_Tx	Tran- scription	CGI
chr4	3516637	concordant	Colon	4_Tx	Tran- scription	CGI
chr4	8582287	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr4	10079364	concordant	Colon	4_Tx	Tran- scription	CGI
chr4	187647690	concordant	Colon	10_TssBiv	Bivalent	CGI
chr5	1494980	concordant	Colon	3_TxFlnk	Tran- scription	CGI
chr5	2752882	concordant	Colon	12_EnhBiv	Bivalent	CGI
chr5	115697214	concordant	Colon	1_TssA	Active promoter	CGI
chr5	134363562	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr5	138730783	concordant	Colon	3_TxFlnk	Tran- scription	CGI
chr5	149569938	concordant	Colon	10_TssBiv	Bivalent	CGI
chr6	30228254	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr6	31867757	concordant	Colon	5_TxWk	Tran- scription	CGI
chr6	32847762	concordant	Colon	15_Quies	Quiescent	CGI
chr6	41374806	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr6	44119668	concordant	Colon	7_Enh	Enhancer	CGI
chr6	44213713	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr6	88757302	concordant	Colon	15_Quies	Quiescent	CGI
chr6	100915191	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr7	4806949	concordant	Colon	4_Tx	Tran- scription	CGI
chr7	55073248	concordant	Colon	15_Quies	Quiescent	CGI
chr7	64349450	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr7	101962225	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr7	121946036	concordant	Colon	11_BivFlnk	Bivalent	CGI
chr7	155142756	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr8	21769903	concordant	Colon	1_TssA	Active promoter	CGI
chr8	41583523	concordant	Colon	12_EnhBiv	Bivalent	CGI
chr8	99953809	concordant	Colon	11_BivFlnk	Bivalent	CGI
chr8	144790102	concordant	Colon	13_ReprPC	Polycomb repressed	CGI
chr8	145577099	concordant	Colon	14_ReprPCWk	Polycomb repressed	CGI
chr9	139590572	concordant	Colon	2_TssAFlnk	Active promoter	CGI
chr9	139912268	concordant	Colon	4_Tx	Tran- scription	CGI
chr9	139912292	concordant	Colon	4_Tx	Tran- scription	CGI
chr1	1003126	discordant	Blood_PBMC	5_TxWk	Tran- scription	CGI
chr1	6341140	discordant	Blood_PBMC	5_TxWk	Tran- scription	CGI
chr1	8271997	discordant	Blood_PBMC	10_TssBiv	Bivalent	CGI
chr1	36042433	discordant	Blood_PBMC	1_TssA	Active promoter	CGI
chr1	40149432	discordant	Blood_PBMC	11_BivFlnk	Bivalent	CGI
chr1	59280290	discordant	Blood_PBMC	5_TxWk	Tran- scription	CGI
chr1	200009927	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr1	237205295	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr10	8078127	discordant	Blood_PBMC	12_EnhBiv	Bivalent	CGI
chr10	46168597	discordant	Blood_PBMC	1_TssA	Active promoter	CGI
chr11	316247	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	CGI
chr11	379455	discordant	Blood_PBMC	15_Quies	Quiescent	CGI
chr11	32449450	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr11	65315466	discordant	Blood_PBMC	6_EnhG	Enhancer	CGI
chr11	66083573	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	CGI
chr11	67052992	discordant	Blood_PBMC	3_TxFlnk	Tran- scription	CGI
chr11	76858729	discordant	Blood_PBMC	1_TssA	Active promoter	CGI
chr11	118842413	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	CGI
chr11	118842444	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	CGI
chr11	118842484	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	CGI
chr11	123448381	discordant	Blood_PBMC	4_Tx	Tran- scription	CGI
chr12	6876922	discordant	Blood_PBMC	12_EnhBiv	Bivalent	CGI
chr12	125039177	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	CGI
chr12	133178856	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	CGI
chr13	50701050	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	CGI
chr13	79176769	discordant	Blood_PBMC	11_BivFlnk	Bivalent	CGI
chr13	112985463	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr14	38068590	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr14	102974979	discordant	Blood_PBMC	5_TxWk	Tran- scription	CGI
chr15	41788368	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr15	90171693	discordant	Blood_PBMC	4_Tx	Tran- scription	CGI
chr15	91423337	discordant	Blood_PBMC	4_Tx	Tran- scription	CGI
chr16	733842	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	CGI
chr16	3221328	discordant	Blood_PBMC	11_BivFlnk	Bivalent	CGI
chr16	3242639	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr16	31225957	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr16	84346925	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	CGI
chr16	85648370	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	CGI
chr16	85743612	discordant	Blood_PBMC	4_Tx	Tran- scription	CGI
chr16	88883363	discordant	Blood_PBMC	5_TxWk	Tran- scription	CGI
chr17	2593076	discordant	Blood_PBMC	4_Tx	Tran- scription	CGI
chr17	3658684	discordant	Blood_PBMC	1_TssA	Active promoter	CGI
chr17	19628087	discordant	Blood_PBMC	1_TssA	Active promoter	CGI
chr17	42431748	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	CGI
chr17	78032296	discordant	Blood_PBMC	15_Quies	Quiescent	CGI
chr17	78032424	discordant	Blood_PBMC	15_Quies	Quiescent	CGI
chr17	79393718	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	CGI
chr18	14999178	discordant	Blood_PBMC	9_Het	Hetero- chromatin	CGI
chr18	55108537	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr19	947936	discordant	Blood_PBMC	5_TxWk	Tran- scription	CGI
chr19	1009172	discordant	Blood_PBMC	4_Tx	Tran- scription	CGI
chr19	36612741	discordant	Blood_PBMC	4_Tx	Tran- scription	CGI
chr19	38039666	discordant	Blood_PBMC	9_Het	Hetero- chromatin	CGI
chr19	49828641	discordant	Blood_PBMC	5_TxWk	Tran- scription	CGI
chr19	49828650	discordant	Blood_PBMC	5_TxWk	Tran- scription	CGI
chr19	49828658	discordant	Blood_PBMC	5_TxWk	Tran- scription	CGI
chr19	51411940	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr19	58446787	discordant	Blood_PBMC	8_ZNF/Rpts	Other	CGI
chr2	63275954	discordant	Blood_PBMC	12_EnhBiv	Bivalent	CGI
chr2	95537405	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	CGI
chr2	241612069	discordant	Blood_PBMC	12_EnhBiv	Bivalent	CGI
chr20	22549253	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr20	39968608	discordant	Blood_PBMC	7_Enh	Enhancer	CGI
chr20	57766896	discordant	Blood_PBMC	4_Tx	Tran- scription	CGI
chr20	61051685	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr20	61637547	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr22	38610795	discordant	Blood_PBMC	1_TssA	Active promoter	CGI
chr22	46760120	discordant	Blood_PBMC	5_TxWk	Tran- scription	CGI
chr3	42977845	discordant	Blood_PBMC	15_Quies	Quiescent	CGI
chr3	42977953	discordant	Blood_PBMC	15_Quies	Quiescent	CGI
chr3	48698519	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr3	75445502	discordant	Blood_PBMC	15_Quies	Quiescent	CGI
chr3	128721244	discordant	Blood_PBMC	12_EnhBiv	Bivalent	CGI
chr3	138724332	discordant	Blood_PBMC	15_Quies	Quiescent	CGI
chr3	197226107	discordant	Blood_PBMC	15_Quies	Quiescent	CGI
chr4	24801425	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr4	155664150	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr5	181922	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	CGI
chr5	140821425	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	CGI
chr5	170739853	discordant	Blood_PBMC	12_EnhBiv	Bivalent	CGI
chr5	172175765	discordant	Blood_PBMC	15_Quies	Quiescent	CGI
chr6	28175578	discordant	Blood_PBMC	12_EnhBiv	Bivalent	CGI
chr6	28235090	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	CGI
chr6	35109242	discordant	Blood_PBMC	12_EnhBiv	Bivalent	CGI
chr7	1062820	discordant	Blood_PBMC	5_TxWk	Tran- scription	CGI
chr7	2578128	discordant	Blood_PBMC	4_Tx	Tran- scription	CGI
chr7	54765601	discordant	Blood_PBMC	15_Quies	Quiescent	CGI
chr7	89748278	discordant	Blood_PBMC	10_TssBiv	Bivalent	CGI
chr7	101944275	discordant	Blood_PBMC	4_Tx	Tran- scription	CGI
chr7	150779047	discordant	Blood_PBMC	6_EnhG	Enhancer	CGI
chr7	155164995	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr7	156735656	discordant	Blood_PBMC	13_ReprPC	Polycomb repressed	CGI
chr8	144810034	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	CGI
